Element Number,Radius,Flow Rate,Inlet Pressure,Outlet Pressure,order
3038.0,1.3043,840.99,6712.252798,6712.044661,9.0
3039.0,1.3043,840.99,6712.044661,6711.836523,9.0
3040.0,1.3043,840.99,6711.836523,6711.689354,9.0
3041.0,1.3043,840.99,6711.689354,6711.481217,9.0
3042.0,1.3043,840.99,6711.481217,6711.273079,9.0
3043.0,1.3043,840.99,6711.273079,6711.12591,9.0
3044.0,1.3043,840.99,6711.12591,6710.978741,9.0
3045.0,1.3043,840.99,6710.978741,6710.831572,9.0
3046.0,1.3043,840.99,6710.831572,6710.684403,9.0
3047.0,1.3043,840.99,6710.684403,6710.476265,9.0
3048.0,1.3043,840.99,6710.476265,6710.329096,9.0
3049.0,1.3043,840.99,6710.329096,6710.181927,9.0
3050.0,1.3043,840.99,6710.181927,6709.973789,9.0
3051.0,1.3043,840.99,6709.973789,6709.76565,9.0
3052.0,1.3043,840.99,6709.76565,6709.557512,9.0
3053.0,1.3043,840.99,6709.557512,6709.410343,9.0
3054.0,1.3043,840.99,6709.410343,6709.202204,9.0
3055.0,1.3043,840.99,6709.202204,6708.994065,9.0
3056.0,1.3043,840.99,6708.994065,6708.846896,9.0
3057.0,1.3043,840.99,6708.846896,6708.638757,9.0
3058.0,1.3043,840.99,6708.638757,6708.430618,9.0
3059.0,1.3043,840.99,6708.430618,6708.222478,9.0
3060.0,1.3043,840.99,6708.222478,6708.075309,9.0
3061.0,1.3043,840.99,6708.075309,6707.867169,9.0
3062.0,1.3043,840.99,6707.867169,6707.65903,9.0
3063.0,1.3043,840.99,6707.65903,6707.511861,9.0
3064.0,1.3043,840.99,6707.511861,6707.364692,9.0
3065.0,1.3043,840.99,6707.364692,6707.156552,9.0
3066.0,1.3043,840.99,6707.156552,6706.948411,9.0
3067.0,1.3043,840.99,6706.948411,6706.801242,9.0
3068.0,1.3043,840.99,6706.801242,6706.654073,9.0
3069.0,1.3043,840.99,6706.654073,6706.445933,9.0
3070.0,1.3043,840.99,6706.445933,6706.237792,9.0
3071.0,1.3043,840.99,6706.237792,6706.090623,9.0
3072.0,1.3043,840.99,6706.090623,6705.882482,9.0
3073.0,1.3043,840.99,6705.882482,6705.671178,9.0
3074.0,1.3043,840.99,6705.671178,6705.46304,9.0
3075.0,1.3043,840.99,6705.46304,6705.254901,9.0
3076.0,1.3043,840.99,6705.254901,6705.046763,9.0
3077.0,1.3043,840.99,6705.046763,6704.838624,9.0
3078.0,1.3043,840.99,6704.838624,6704.691455,9.0
3079.0,1.3043,840.99,6704.691455,6704.483316,9.0
3080.0,1.3043,840.99,6704.483316,6704.275177,9.0
3081.0,1.3043,840.99,6704.275177,6704.067038,9.0
3082.0,1.3043,840.99,6704.067038,6703.858898,9.0
3083.0,1.3043,840.99,6703.858898,6703.650758,9.0
3084.0,1.3043,840.99,6703.650758,6703.442619,9.0
3085.0,1.3043,840.99,6703.442619,6703.234479,9.0
3086.0,1.3043,840.99,6703.234479,6703.026338,9.0
3087.0,1.3043,840.99,6703.026338,6702.818198,9.0
3088.0,1.3043,840.99,6702.818198,6702.671029,9.0
3089.0,1.3043,840.99,6702.671029,6702.462888,9.0
3090.0,1.3043,840.99,6702.462888,6702.254747,9.0
3091.0,1.3043,840.99,6702.254747,6702.10756,9.0
3092.0,1.3043,840.99,6702.10756,6701.960373,9.0
3093.0,1.3043,840.99,6701.960373,6701.752231,9.0
3094.0,1.3043,840.99,6701.752231,6701.544089,9.0
3095.0,1.3043,840.99,6701.544089,6701.335948,9.0
3096.0,1.3043,840.99,6701.335948,6701.127805,9.0
3097.0,1.3043,840.99,6701.127805,6700.919663,9.0
3098.0,1.3043,840.99,6700.919663,6700.71152,9.0
3099.0,1.3043,840.99,6700.71152,6700.564331,9.0
3100.0,1.3043,840.99,6700.564331,6700.356188,9.0
3101.0,1.3043,840.99,6700.356188,6700.148044,9.0
3102.0,1.3043,840.99,6700.148044,6699.939901,9.0
3103.0,1.3043,840.99,6699.939901,6699.731757,9.0
3104.0,1.3043,840.99,6699.731757,6699.523613,9.0
3105.0,1.3043,840.99,6699.523613,6699.315469,9.0
3106.0,1.3043,840.99,6699.315469,6699.107324,9.0
3107.0,1.3043,840.99,6699.107324,6698.89918,9.0
3108.0,1.3043,840.99,6698.89918,6698.691035,9.0
3109.0,1.3043,840.99,6698.691035,6698.543866,9.0
3110.0,1.3043,840.99,6698.543866,6698.335721,9.0
3111.0,1.3043,840.99,6698.335721,6698.127575,9.0
3112.0,1.3043,840.99,6698.127575,6697.91943,9.0
3113.0,1.3043,840.99,6697.91943,6697.772261,9.0
3114.0,1.3043,840.99,6697.772261,6697.564115,9.0
3115.0,1.3043,840.99,6697.564115,6697.355969,9.0
3116.0,1.3043,840.99,6697.355969,6697.194075,9.0
3117.0,1.3043,840.99,6697.194075,6696.985922,9.0
3118.0,1.3043,840.99,6696.985922,6696.777768,9.0
3119.0,1.3043,840.99,6696.777768,6696.630599,9.0
3120.0,1.3043,840.99,6696.630599,6696.48343,9.0
3121.0,1.3043,840.99,6696.48343,6696.275276,9.0
3122.0,1.3043,840.99,6696.275276,6696.067121,9.0
3123.0,1.3043,840.99,6696.067121,6695.919952,9.0
3124.0,1.3043,840.99,6695.919952,6695.711798,9.0
3125.0,1.3043,840.99,6695.711798,6695.564591,9.0
3126.0,1.3043,840.99,6695.564591,6695.417384,9.0
3127.0,1.3043,840.99,6695.417384,6695.209228,9.0
3128.0,1.3043,840.99,6695.209228,6695.062059,9.0
3129.0,1.3043,840.99,6695.062059,6694.91489,9.0
3130.0,1.3043,840.99,6694.91489,6694.767721,9.0
3131.0,1.3043,840.99,6694.767721,6694.620552,9.0
3132.0,1.3043,840.99,6694.620552,6694.412396,9.0
3133.0,1.3043,840.99,6694.412396,6694.265227,9.0
3134.0,1.3043,840.99,6694.265227,6694.057071,9.0
3135.0,1.3043,840.99,6694.057071,6693.848914,9.0
3136.0,1.3043,840.99,6693.848914,6693.701745,9.0
3137.0,1.3043,840.99,6693.701745,6693.493588,9.0
3138.0,1.3043,840.99,6693.493588,6693.285431,9.0
3139.0,1.3043,840.99,6693.285431,6693.138221,9.0
3140.0,1.3043,840.99,6693.138221,6692.99101,9.0
3141.0,1.3043,840.99,6692.99101,6692.782852,9.0
3142.0,1.3043,840.99,6692.782852,6692.574693,9.0
3143.0,1.3043,840.99,6692.574693,6692.427481,9.0
3144.0,1.3043,840.99,6692.427481,6692.280268,9.0
3145.0,1.3043,840.99,6692.280268,6692.072108,9.0
3146.0,1.3043,840.99,6692.072108,6691.863948,9.0
3147.0,1.3043,840.99,6691.863948,6691.716734,9.0
3148.0,1.3043,840.99,6691.716734,6691.569519,9.0
3149.0,1.3043,840.99,6691.569519,6691.361358,9.0
3150.0,1.3043,840.99,6691.361358,6691.153196,9.0
3153.0,1.3043,1384.8,6765.097955,6764.855626,9.0
3154.0,1.3043,1384.8,6764.855626,6764.512921,9.0
3155.0,1.3043,1384.8,6764.512921,6764.170216,9.0
3156.0,1.3043,1384.8,6764.170216,6763.927887,9.0
3157.0,1.3043,1384.8,6763.927887,6763.585182,9.0
3158.0,1.3043,1384.8,6763.585182,6763.242477,9.0
3159.0,1.3043,1384.8,6763.242477,6763.000148,9.0
3160.0,1.3043,1384.8,6763.000148,6762.757819,9.0
3161.0,1.3043,1384.8,6762.757819,6762.415114,9.0
3162.0,1.3043,1384.8,6762.415114,6762.172785,9.0
3163.0,1.3043,1384.8,6762.172785,6761.930456,9.0
3164.0,1.3043,1384.8,6761.930456,6761.587751,9.0
3165.0,1.3043,1384.8,6761.587751,6761.245046,9.0
3166.0,1.3043,1384.8,6761.245046,6761.002717,9.0
3167.0,1.3043,1384.8,6761.002717,6760.660012,9.0
3168.0,1.3043,1384.8,6760.660012,6760.317307,9.0
3169.0,1.3043,1384.8,6760.317307,6760.074977,9.0
3170.0,1.3043,1384.8,6760.074977,6759.832648,9.0
3171.0,1.3043,1384.8,6759.832648,6759.489943,9.0
3172.0,1.3043,1384.8,6759.489943,6759.147237,9.0
3173.0,1.3043,1384.8,6759.147237,6758.904908,9.0
3174.0,1.3043,1384.8,6758.904908,6758.662578,9.0
3175.0,1.3043,1384.8,6758.662578,6758.319873,9.0
3176.0,1.3043,1384.8,6758.319873,6758.077543,9.0
3177.0,1.3043,1384.8,6758.077543,6757.835213,9.0
3178.0,1.3043,1384.8,6757.835213,6757.492508,9.0
3179.0,1.3043,1384.8,6757.492508,6757.149802,9.0
3180.0,1.3043,1384.8,6757.149802,6756.907472,9.0
3181.0,1.3043,1384.8,6756.907472,6756.665142,9.0
3182.0,1.3043,1384.8,6756.665142,6756.322436,9.0
3183.0,1.3043,1384.8,6756.322436,6755.979731,9.0
3184.0,1.3043,1384.8,6755.979731,6755.637025,9.0
3185.0,1.3043,1384.8,6755.637025,6755.294319,9.0
3186.0,1.3043,1384.8,6755.294319,6755.05199,9.0
3187.0,1.3043,1384.8,6755.05199,6754.709284,9.0
3188.0,1.3043,1384.8,6754.709284,6754.366578,9.0
3189.0,1.3043,1384.8,6754.366578,6754.023872,9.0
3190.0,1.3043,1384.8,6754.023872,6753.681166,9.0
3191.0,1.3043,1384.8,6753.681166,6753.33846,9.0
3192.0,1.3043,1384.8,6753.33846,6752.995754,9.0
3193.0,1.3043,1384.8,6752.995754,6752.653047,9.0
3194.0,1.3043,1384.8,6752.653047,6752.410716,9.0
3195.0,1.3043,1384.8,6752.410716,6752.06801,9.0
3196.0,1.3043,1384.8,6752.06801,6751.725303,9.0
3197.0,1.3043,1384.8,6751.725303,6751.382597,9.0
3198.0,1.3043,1384.8,6751.382597,6751.03989,9.0
3199.0,1.3043,1384.8,6751.03989,6750.697184,9.0
3200.0,1.3043,1384.8,6750.697184,6750.454855,9.0
3201.0,1.3043,1384.8,6750.454855,6750.112148,9.0
3202.0,1.3043,1384.8,6750.112148,6749.769441,9.0
3203.0,1.3043,1384.8,6749.769441,6749.527112,9.0
3204.0,1.3043,1384.8,6749.527112,6749.184405,9.0
3205.0,1.3043,1384.8,6749.184405,6748.841698,9.0
3206.0,1.3043,1384.8,6748.841698,6748.498991,9.0
3207.0,1.3043,1384.8,6748.498991,6748.256659,9.0
3208.0,1.3043,1384.8,6748.256659,6747.913951,9.0
3209.0,1.3043,1384.8,6747.913951,6747.571244,9.0
3210.0,1.3043,1384.8,6747.571244,6747.328915,9.0
3211.0,1.3043,1384.8,6747.328915,6746.986208,9.0
3212.0,1.3043,1384.8,6746.986208,6746.6435,9.0
3213.0,1.3043,1384.8,6746.6435,6746.401171,9.0
3214.0,1.3043,1384.8,6746.401171,6746.058464,9.0
3215.0,1.3043,1384.8,6746.058464,6745.715756,9.0
3216.0,1.3043,1384.8,6745.715756,6745.473423,9.0
3217.0,1.3043,1384.8,6745.473423,6745.130715,9.0
3218.0,1.3043,1384.8,6745.130715,6744.788007,9.0
3219.0,1.3043,1384.8,6744.788007,6744.545673,9.0
3220.0,1.3043,1384.8,6744.545673,6744.202965,9.0
3221.0,1.3043,1384.8,6744.202965,6743.860257,9.0
3222.0,1.3043,1384.8,6743.860257,6743.617923,9.0
3223.0,1.3043,1384.8,6743.617923,6743.275214,9.0
3224.0,1.3043,1384.8,6743.275214,6742.932505,9.0
3225.0,1.3043,1384.8,6742.932505,6742.690171,9.0
3226.0,1.3043,1384.8,6742.690171,6742.447836,9.0
3227.0,1.3043,1384.8,6742.447836,6742.105127,9.0
3228.0,1.3043,1384.8,6742.105127,6741.762418,9.0
3229.0,1.3043,1384.8,6741.762418,6741.520083,9.0
3230.0,1.3043,1384.8,6741.520083,6741.177374,9.0
3231.0,1.3043,1384.8,6741.177374,6740.834664,9.0
3232.0,1.3043,1384.8,6740.834664,6740.491955,9.0
3233.0,1.3043,1384.8,6740.491955,6740.249619,9.0
3234.0,1.3043,1384.8,6740.249619,6740.007283,9.0
3235.0,1.3043,1384.8,6740.007283,6739.764947,9.0
3236.0,1.3043,1384.8,6739.764947,6739.522611,9.0
3237.0,1.3043,1384.8,6739.522611,6739.178288,9.0
3238.0,1.3043,1384.8,6739.178288,6738.935954,9.0
3239.0,1.3043,1384.8,6738.935954,6738.693621,9.0
3240.0,1.3043,1384.8,6738.693621,6738.350913,9.0
3241.0,1.3043,1384.8,6738.350913,6738.108579,9.0
3242.0,1.3043,1384.8,6738.108579,6737.866246,9.0
3243.0,1.3043,1384.8,6737.866246,6737.623912,9.0
3244.0,1.3043,1384.8,6737.623912,6737.281203,9.0
3245.0,1.3043,1384.8,6737.281203,6736.938495,9.0
3246.0,1.3043,1384.8,6736.938495,6736.696161,9.0
3247.0,1.3043,1384.8,6736.696161,6736.453826,9.0
3248.0,1.3043,1384.8,6736.453826,6736.111117,9.0
3249.0,1.3043,1384.8,6736.111117,6735.768408,9.0
3250.0,1.3043,1384.8,6735.768408,6735.425699,9.0
3251.0,1.3043,1384.8,6735.425699,6735.183364,9.0
3252.0,1.3043,1384.8,6735.183364,6734.941029,9.0
3253.0,1.3043,1384.8,6734.941029,6734.698694,9.0
3254.0,1.3043,1384.8,6734.698694,6734.456358,9.0
3255.0,1.3043,1384.8,6734.456358,6734.113648,9.0
3256.0,1.3043,1384.8,6734.113648,6733.770939,9.0
3257.0,1.3043,1384.8,6733.770939,6733.52861,9.0
3258.0,1.3043,1384.8,6733.52861,6733.1859,9.0
3259.0,1.3043,1384.8,6733.1859,6732.943564,9.0
3260.0,1.3043,1384.8,6732.943564,6732.701227,9.0
3261.0,1.3043,1384.8,6732.701227,6732.458891,9.0
3262.0,1.3043,1384.8,6732.458891,6732.216554,9.0
3263.0,1.3043,1384.8,6732.216554,6731.974217,9.0
3264.0,1.3043,1384.8,6731.974217,6731.73188,9.0
3265.0,1.3043,1384.8,6731.73188,6731.489543,9.0
3266.0,1.3043,1290.7,6731.489543,6731.170102,9.0
3267.0,1.3043,1290.7,6731.170102,6730.850661,9.0
3268.0,1.3043,1290.7,6730.850661,6730.624778,9.0
3269.0,1.3043,1290.7,6730.624778,6730.305336,9.0
3270.0,1.3043,1290.7,6730.305336,6729.985895,9.0
3271.0,1.3043,1290.7,6729.985895,6729.760011,9.0
3272.0,1.3043,1290.7,6729.760011,6729.44057,9.0
3273.0,1.3043,1290.7,6729.44057,6729.121128,9.0
3274.0,1.3043,1290.7,6729.121128,6728.801686,9.0
3275.0,1.3043,1290.7,6728.801686,6728.575802,9.0
3276.0,1.3043,1290.7,6728.575802,6728.349917,9.0
3277.0,1.3043,1290.7,6728.349917,6728.124033,9.0
3278.0,1.3043,1290.7,6728.124033,6727.898148,9.0
3279.0,1.3043,1290.7,6727.898148,6727.578705,9.0
3280.0,1.3043,1290.7,6727.578705,6727.259262,9.0
3281.0,1.3043,1290.7,6727.259262,6727.033377,9.0
3282.0,1.3043,1290.7,6727.033377,6726.713934,9.0
3283.0,1.3043,1290.7,6726.713934,6726.394491,9.0
3284.0,1.3043,1290.7,6726.394491,6726.168604,9.0
3285.0,1.3043,1290.7,6726.168604,6725.849161,9.0
3286.0,1.3043,1290.7,6725.849161,6725.529717,9.0
3287.0,1.3043,1290.7,6725.529717,6725.30383,9.0
3288.0,1.3043,1290.7,6725.30383,6725.077943,9.0
3289.0,1.3043,1290.7,6725.077943,6724.758499,9.0
3290.0,1.3043,1290.7,6724.758499,6724.439055,9.0
3291.0,1.3043,1290.7,6724.439055,6724.213167,9.0
3292.0,1.3043,1290.7,6724.213167,6723.893723,9.0
3293.0,1.3043,1290.7,6723.893723,6723.574278,9.0
3294.0,1.3043,1290.7,6723.574278,6723.348403,9.0
3295.0,1.3043,1290.7,6723.348403,6723.028959,9.0
3296.0,1.3043,1290.7,6723.028959,6722.709514,9.0
3297.0,1.3043,1290.7,6722.709514,6722.483625,9.0
3298.0,1.3043,1290.7,6722.483625,6722.164179,9.0
3299.0,1.3043,1290.7,6722.164179,6721.844734,9.0
3300.0,1.3043,1290.7,6721.844734,6721.618844,9.0
3301.0,1.3043,1290.7,6721.618844,6721.299398,9.0
3302.0,1.3043,1290.7,6721.299398,6720.979952,9.0
3303.0,1.3043,1290.7,6720.979952,6720.660506,9.0
3304.0,1.3043,1290.7,6720.660506,6720.434632,9.0
3305.0,1.3043,1290.7,6720.434632,6720.115185,9.0
3306.0,1.3043,1290.7,6720.115185,6719.795739,9.0
3307.0,1.3043,1290.7,6719.795739,6719.569848,9.0
3308.0,1.3043,1290.7,6719.569848,6719.250401,9.0
3309.0,1.3043,1290.7,6719.250401,6718.905481,9.0
3310.0,1.3043,1290.7,6718.905481,6718.586025,9.0
3311.0,1.3043,1290.7,6718.586025,6718.266569,9.0
3312.0,1.3043,1290.7,6718.266569,6718.040695,9.0
3313.0,1.3043,1290.7,6718.040695,6717.81482,9.0
3314.0,1.3043,1290.7,6717.81482,6717.495364,9.0
3315.0,1.3043,1290.7,6717.495364,6717.175907,9.0
3316.0,1.3043,1290.7,6717.175907,6716.856451,9.0
3317.0,1.3043,1290.7,6716.856451,6716.536994,9.0
3318.0,1.3043,1290.7,6716.536994,6716.217537,9.0
3319.0,1.3043,1290.7,6716.217537,6715.898079,9.0
3320.0,1.3043,1290.7,6715.898079,6715.578621,9.0
3321.0,1.3043,1290.7,6715.578621,6715.259164,9.0
3322.0,1.3043,1290.7,6715.259164,6715.033289,9.0
3323.0,1.3043,1290.7,6715.033289,6714.713831,9.0
3324.0,1.3043,1290.7,6714.713831,6714.394372,9.0
3325.0,1.3043,1290.7,6714.394372,6714.168497,9.0
3326.0,1.3043,1290.7,6714.168497,6713.849039,9.0
3327.0,1.3043,1290.7,6713.849039,6713.52958,9.0
3328.0,1.3043,1290.7,6713.52958,6713.303705,9.0
3329.0,1.3043,1290.7,6713.303705,6712.984246,9.0
3330.0,1.3043,1290.7,6712.984246,6712.664786,9.0
3331.0,1.3043,1290.7,6712.664786,6712.438912,9.0
3332.0,1.3043,1290.7,6712.438912,6712.213037,9.0
3333.0,1.3043,1290.7,6712.213037,6711.893577,9.0
3334.0,1.3043,1290.7,6711.893577,6711.574117,9.0
3335.0,1.3043,1290.7,6711.574117,6711.254657,9.0
3336.0,1.3043,1290.7,6711.254657,6711.028782,9.0
3337.0,1.3043,1290.7,6711.028782,6710.802907,9.0
3338.0,1.3043,1290.7,6710.802907,6710.577032,9.0
3339.0,1.3043,1290.7,6710.577032,6710.257572,9.0
3340.0,1.3043,1290.7,6710.257572,6710.031697,9.0
3341.0,1.3043,1290.7,6710.031697,6709.805822,9.0
3342.0,1.3043,1290.7,6709.805822,6709.579948,9.0
3343.0,1.3043,1290.7,6709.579948,6709.260487,9.0
3344.0,1.3043,1290.7,6709.260487,6709.034612,9.0
3345.0,1.3043,1290.7,6709.034612,6708.808737,9.0
3346.0,1.3043,1290.7,6708.808737,6708.582863,9.0
3347.0,1.3043,1290.7,6708.582863,6708.263401,9.0
3348.0,1.3043,1290.7,6708.263401,6708.037527,9.0
3349.0,1.3043,1290.7,6708.037527,6707.811652,9.0
3350.0,1.3043,1290.7,6707.811652,6707.492191,9.0
3351.0,1.3043,1290.7,6707.492191,6707.266316,9.0
3352.0,1.3043,1290.7,6707.266316,6707.040441,9.0
3353.0,1.3043,1290.7,6707.040441,6706.814566,9.0
3354.0,1.3043,1290.7,6706.814566,6706.588691,9.0
3355.0,1.3043,1290.7,6706.588691,6706.26923,9.0
3356.0,1.3043,1290.7,6706.26923,6706.043355,9.0
3357.0,1.3043,1290.7,6706.043355,6705.723893,9.0
3358.0,1.3043,1290.7,6705.723893,6705.498018,9.0
3359.0,1.3043,1290.7,6705.498018,6705.272144,9.0
3360.0,1.3043,1290.7,6705.272144,6705.046269,9.0
3361.0,1.3043,1290.7,6705.046269,6704.820394,9.0
3362.0,1.3043,1290.7,6704.820394,6704.500932,9.0
3363.0,1.3043,1290.7,6704.500932,6704.18147,9.0
3364.0,1.3043,1290.7,6704.18147,6703.955595,9.0
3365.0,1.3043,1290.7,6703.955595,6703.636132,9.0
3366.0,1.3043,1290.7,6703.636132,6703.316669,9.0
3367.0,1.3043,1290.7,6703.316669,6703.090754,9.0
3368.0,1.3043,1290.7,6703.090754,6702.771291,9.0
3369.0,1.3043,1290.7,6702.771291,6702.451827,9.0
3370.0,1.3043,1290.7,6702.451827,6702.225911,9.0
3371.0,1.3043,1290.7,6702.225911,6701.906447,9.0
3372.0,1.3043,1290.7,6701.906447,6701.586982,9.0
3373.0,1.3043,1290.7,6701.586982,6701.361065,9.0
3374.0,1.3043,1290.7,6701.361065,6701.0416,9.0
3375.0,1.3043,1290.7,6701.0416,6700.815725,9.0
3376.0,1.3043,1290.7,6700.815725,6700.496259,9.0
3377.0,1.3043,1290.7,6700.496259,6700.176793,9.0
3378.0,1.3043,1290.7,6700.176793,6699.950918,9.0
3380.0,1.3043,784.58,6699.950918,6699.813594,9.0
5487.0,1.3043,784.58,6699.813594,6699.619407,9.0
5488.0,1.3043,784.58,6699.619407,6699.482083,9.0
5489.0,1.3043,784.58,6699.482083,6699.344758,9.0
5490.0,1.3043,784.58,6699.344758,6699.207433,9.0
5491.0,1.3043,784.58,6699.207433,6699.070108,9.0
5492.0,1.3043,784.58,6699.070108,6698.932782,9.0
5493.0,1.3043,784.58,6698.932782,6698.795456,9.0
5494.0,1.3043,784.58,6698.795456,6698.65813,9.0
5495.0,1.3043,784.58,6698.65813,6698.520803,9.0
5496.0,1.3043,784.58,6698.520803,6698.383477,9.0
5497.0,1.3043,784.58,6698.383477,6698.189288,9.0
5498.0,1.3043,784.58,6698.189288,6698.051961,9.0
5499.0,1.3043,784.58,6698.051961,6697.914633,9.0
5500.0,1.3043,784.58,6697.914633,6697.777305,9.0
5501.0,1.3043,784.58,6697.777305,6697.639977,9.0
5502.0,1.3043,784.58,6697.639977,6697.502649,9.0
5503.0,1.3043,784.58,6697.502649,6697.36532,9.0
5504.0,1.3043,784.58,6697.36532,6697.227991,9.0
5505.0,1.3043,784.58,6697.227991,6697.090662,9.0
5506.0,1.3043,784.58,6697.090662,6696.953333,9.0
5507.0,1.3043,784.58,6696.953333,6696.816003,9.0
5508.0,1.3043,784.58,6696.816003,6696.678673,9.0
5509.0,1.3043,784.58,6696.678673,6696.541342,9.0
5510.0,1.3043,784.58,6696.541342,6696.404012,9.0
5511.0,1.3043,784.58,6696.404012,6696.266681,9.0
5512.0,1.3043,784.58,6696.266681,6696.12935,9.0
5513.0,1.3043,784.58,6696.12935,6695.992018,9.0
5514.0,1.3043,784.58,6695.992018,6695.854686,9.0
5515.0,1.3043,784.58,6695.854686,6695.717354,9.0
5516.0,1.3043,784.58,6695.717354,6695.580022,9.0
5517.0,1.3043,784.58,6695.580022,6695.442689,9.0
5518.0,1.3043,784.58,6695.442689,6695.305356,9.0
5519.0,1.3043,784.58,6695.305356,6695.168023,9.0
5520.0,1.3043,784.58,6695.168023,6695.030689,9.0
5521.0,1.3043,784.58,6695.030689,6694.893355,9.0
5522.0,1.3043,784.58,6694.893355,6694.756021,9.0
5523.0,1.3043,784.58,6694.756021,6694.618686,9.0
5524.0,1.3043,784.58,6694.618686,6694.481351,9.0
5525.0,1.3043,784.58,6694.481351,6694.344016,9.0
5526.0,1.3043,784.58,6694.344016,6694.149822,9.0
5527.0,1.3043,784.58,6694.149822,6694.012486,9.0
5528.0,1.3043,784.58,6694.012486,6693.87515,9.0
5529.0,1.3043,784.58,6693.87515,6693.737813,9.0
5530.0,1.3043,784.58,6693.737813,6693.543618,9.0
5531.0,1.3043,784.58,6693.543618,6693.406281,9.0
5532.0,1.3043,784.58,6693.406281,6693.268943,9.0
5533.0,1.3043,784.58,6693.268943,6693.131605,9.0
5534.0,1.3043,784.58,6693.131605,6692.937409,9.0
5535.0,1.3043,784.58,6692.937409,6692.800071,9.0
5536.0,1.3043,784.58,6692.800071,6692.662732,9.0
5537.0,1.3043,784.58,6692.662732,6692.468535,9.0
5538.0,1.3043,784.58,6692.468535,6692.331195,9.0
5539.0,1.3043,784.58,6692.331195,6692.193856,9.0
5540.0,1.3043,784.58,6692.193856,6692.056516,9.0
5541.0,1.3043,784.58,6692.056516,6691.919175,9.0
5542.0,1.3043,784.58,6691.919175,6691.781835,9.0
5543.0,1.3043,751.1,6691.781835,6691.650354,9.0
5544.0,1.3043,751.1,6691.650354,6691.518872,9.0
5545.0,1.3043,751.1,6691.518872,6691.38739,9.0
5546.0,1.3043,751.1,6691.38739,6691.255908,9.0
5547.0,1.3043,751.1,6691.255908,6691.124426,9.0
5548.0,1.3043,751.1,6691.124426,6690.992943,9.0
5549.0,1.3043,751.1,6690.992943,6690.86146,9.0
5550.0,1.3043,751.1,6690.86146,6690.729977,9.0
5551.0,1.3043,751.1,6690.729977,6690.598493,9.0
5552.0,1.3043,751.1,6690.598493,6690.467009,9.0
5553.0,1.3043,751.1,6690.467009,6690.335525,9.0
5554.0,1.3043,751.1,6690.335525,6690.20404,9.0
5555.0,1.3043,751.1,6690.20404,6690.072555,9.0
5556.0,1.3043,751.1,6690.072555,6689.941069,9.0
5557.0,1.3043,751.1,6689.941069,6689.809584,9.0
5558.0,1.3043,751.1,6689.809584,6689.678098,9.0
5559.0,1.3043,751.1,6689.678098,6689.546611,9.0
5560.0,1.3043,751.1,6689.546611,6689.415124,9.0
5561.0,1.3043,751.1,6689.415124,6689.283637,9.0
5562.0,1.3043,751.1,6689.283637,6689.15215,9.0
5563.0,1.3043,751.1,6689.15215,6689.020662,9.0
5564.0,1.3043,751.1,6689.020662,6688.834744,9.0
5565.0,1.3043,751.1,6688.834744,6688.648826,9.0
5566.0,1.3043,751.1,6688.648826,6688.517337,9.0
5567.0,1.3043,751.1,6688.517337,6688.331419,9.0
5568.0,1.3043,751.1,6688.331419,6688.199929,9.0
5569.0,1.3043,751.1,6688.199929,6688.068439,9.0
5570.0,1.3043,751.1,6688.068439,6687.936949,9.0
5571.0,1.3043,751.1,6687.936949,6687.751029,9.0
5572.0,1.3043,751.1,6687.751029,6687.619538,9.0
5573.0,1.3043,751.1,6687.619538,6687.488047,9.0
5574.0,1.3043,751.1,6687.488047,6687.356555,9.0
5575.0,1.3043,751.1,6687.356555,6687.225063,9.0
5576.0,1.3043,751.1,6687.225063,6687.09357,9.0
5577.0,1.3043,751.1,6687.09357,6686.962077,9.0
5578.0,1.3043,751.1,6686.962077,6686.830584,9.0
5579.0,1.3043,751.1,6686.830584,6686.69909,9.0
5580.0,1.3043,751.1,6686.69909,6686.567596,9.0
5581.0,1.3043,751.1,6686.567596,6686.436102,9.0
5582.0,1.3043,751.1,6686.436102,6686.304607,9.0
5583.0,1.3043,751.1,6686.304607,6686.118684,9.0
5584.0,1.3043,751.1,6686.118684,6685.987189,9.0
5585.0,1.3043,751.1,6685.987189,6685.855693,9.0
5586.0,1.3043,751.1,6685.855693,6685.724197,9.0
5587.0,1.3043,751.1,6685.724197,6685.538273,9.0
5588.0,1.3043,751.1,6685.538273,6685.406776,9.0
5589.0,1.3043,751.1,6685.406776,6685.275278,9.0
5590.0,1.3043,751.1,6685.275278,6685.143781,9.0
5591.0,1.3043,751.1,6685.143781,6685.012282,9.0
5592.0,1.3043,751.1,6685.012282,6684.880784,9.0
5593.0,1.3043,751.1,6684.880784,6684.749285,9.0
5594.0,1.3043,751.1,6684.749285,6684.617785,9.0
5595.0,1.3043,751.1,6684.617785,6684.431859,9.0
5596.0,1.3043,751.1,6684.431859,6684.300359,9.0
5597.0,1.3043,751.1,6684.300359,6684.168858,9.0
5599.0,1.3043,736.82,6684.168858,6684.039858,9.0
8247.0,1.3043,736.82,6684.039858,6683.910857,9.0
8248.0,1.3043,736.82,6683.910857,6683.781855,9.0
8249.0,1.3043,736.82,6683.781855,6683.652853,9.0
8250.0,1.3043,736.82,6683.652853,6683.523851,9.0
8251.0,1.3043,736.82,6683.523851,6683.394849,9.0
